Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
403,5678.42,69.962,22.714,4.197,2.385,
404,5678.47,69.825,22.892,4.36833333333333,2.386,
405,5678.52,69.688,23.07,4.53966666666667,2.388,
406,5678.57,69.551,23.248,4.711,2.389,
407,5678.62,69.356,23.1926666666667,4.70933333333333,2.391,
408,5678.67,69.161,23.1373333333333,4.70766666666667,2.392,
409,5678.72,68.966,23.082,4.706,2.394,
410,5678.77,68.8253333333333,23.2226666666667,4.555,2.396,
411,5678.83,68.6846666666667,23.3633333333333,4.404,2.396,
412,5678.88,68.544,23.504,4.253,2.397,
413,5678.93,68.4296666666667,24.0146666666667,4.07733333333333,2.397,
414,5678.98,68.3153333333333,24.5253333333333,3.90166666666667,2.398,
415,5679.03,68.201,25.036,3.726,2.399,
416,5679.08,68.2113333333333,24.9936666666667,3.65733333333333,2.399,
417,5679.13,68.2216666666667,24.9513333333333,3.58866666666667,2.4,
418,5679.18,68.232,24.909,3.52,2.401,
419,5679.23,68.201,24.48,3.518,2.403,
420,5679.28,68.17,24.051,3.516,2.407,
421,5679.33,68.139,23.622,3.514,2.413,
422,5679.38,67.942,23.664,3.433,2.421,
423,5679.44,67.745,23.706,3.352,2.428,
424,5679.49,67.548,23.748,3.271,2.436,
425,5679.54,67.3943333333333,23.62,3.14133333333333,2.443,
426,5679.59,67.2406666666667,23.492,3.01166666666667,2.449,
427,5679.64,67.087,23.364,2.882,2.454,
428,5679.69,66.8323333333333,23.66,2.719,2.456,
429,5679.74,66.5776666666667,23.956,2.556,2.456,
430,5679.79,66.323,24.252,2.393,2.454,
431,5679.84,66.1176666666667,23.8753333333333,2.31166666666667,2.451,
432,5679.89,65.9123333333333,23.4986666666667,2.23033333333333,2.447,
433,5679.94,65.707,23.122,2.149,2.443,
434,5679.99,65.7015,23.3673333333333,2.18333333333333,2.44,
435,5680.04,65.696,23.6126666666667,2.21766666666667,2.438,
436,5680.09,65.6905,23.858,2.252,2.438,
437,5680.1,65.685,23.7055,2.35175,2.438,
438,5680.15,65.723,23.553,2.4515,2.438,
439,5680.2,65.761,23.4005,2.55125,2.439,
440,5680.25,65.799,23.248,2.651,2.442,
441,5680.3,65.9323333333333,23.7616666666667,2.853,2.447,
442,5680.35,66.0656666666667,24.2753333333333,3.055,2.454,
443,5680.4,66.199,24.789,3.257,2.462,
444,5680.45,66.2283333333333,24.7286666666667,3.30733333333333,2.469,
445,5680.5,66.2576666666667,24.6683333333333,3.35766666666667,2.475,
446,5680.55,66.287,24.608,3.408,2.481,
447,5680.6,66.3475,24.5946666666667,3.363,2.485,
448,5680.65,66.408,24.5813333333333,3.318,2.489,
449,5680.7,66.4685,24.568,3.273,2.4895,
450,5680.71,66.529,23.9615,3.23025,2.49,
451,5680.76,66.6543333333333,23.355,3.1875,2.488,
452,5680.81,66.7796666666667,22.7485,3.14475,2.484,
453,5680.86,66.905,22.142,3.102,2.478,
454,5680.91,66.966,21.651,3.19233333333333,2.472,
455,5680.96,67.027,21.16,3.28266666666667,2.466,
456,5681.01,67.088,20.669,3.373,2.46,
457,5681.06,67.3103333333333,20.7553333333333,3.65733333333333,2.455,
458,5681.11,67.5326666666667,20.8416666666667,3.94166666666667,2.45,
459,5681.16,67.755,20.928,4.226,2.446,
460,5681.21,67.97025,21.3416666666667,4.57333333333333,2.442,
461,5681.26,68.1855,21.7553333333333,4.92066666666667,2.438,
462,5681.31,68.40075,22.169,5.268,2.436,
463,5681.32,68.616,22.487,5.46875,2.435,
464,5681.37,68.5936666666667,22.805,5.6695,2.434,
465,5681.42,68.5713333333333,23.123,5.87025,2.433,
466,5681.47,68.549,23.441,6.071,2.434,
467,5681.52,68.1596666666667,23.301,6.37933333333333,2.436,
468,5681.57,67.7703333333333,23.161,6.68766666666667,2.439,
469,5681.62,67.381,23.021,6.996,2.445,
470,5681.67,67.2243333333333,22.9113333333333,7.008,2.454,
471,5681.72,67.0676666666667,22.8016666666667,7.02,2.465,
472,5681.77,66.911,22.692,7.032,2.476,
473,5681.82,66.871,22.9983333333333,7.05166666666667,2.487,
474,5681.87,66.831,23.3046666666667,7.07133333333333,2.496,
475,5681.92,66.791,23.611,7.091,2.503,
476,5681.93,66.751,23.48475,6.98975,2.504,
477,5681.98,66.522,23.3585,6.8885,2.505,
478,5682.03,66.293,23.23225,6.78725,2.503,
479,5682.08,66.064,23.106,6.686,2.495,
480,5682.13,66.1613333333333,23.2556666666667,6.93,2.484,
481,5682.18,66.2586666666667,23.4053333333333,7.174,2.471,
482,5682.23,66.356,23.555,7.418,2.457,
483,5682.28,66.5026666666667,23.225,7.32433333333333,2.443,
484,5682.33,66.6493333333333,22.895,7.23066666666667,2.431,
485,5682.38,66.796,22.565,7.137,2.42,
486,5682.43,66.698,22.8013333333333,6.92133333333333,2.411,
