Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
2040,2311.75,80.7635,23.174,30.137,2.1065,
2041,2311.8,81.281,23.712,32.711,2.083,
2042,2311.9,83.4845,24.25,34.428,2.0895,
2043,2312,85.688,24.7025,36.145,2.096,
2044,2312.06,88.186,25.155,37.299,2.098,
2045,2312.2,90.684,25.514,38.453,2.1,
2046,2312.21,90.8986666666667,25.873,38.5143333333333,2.10166666666667,
2047,2312.36,91.1133333333333,26.235,38.5756666666667,2.10333333333333,
2048,2312.4,91.328,26.107,38.637,2.105,
2049,2312.51,90.1015,25.979,37.6465,2.125,
2050,2312.6,88.875,25.444,36.656,2.145,
2051,2312.67,88.209,24.909,35.3985,2.16,
2052,2312.8,87.543,23.958,34.141,2.175,
2053,2312.82,86.702,23.007,33.435,2.181,
2054,2312.97,85.861,20.596,32.729,2.187,
2055,2313,85.02,19.9205,32.023,2.193,
2056,2313.12,83.852,19.245,31.0115,2.209,
2057,2313.2,82.684,18.9185,30,2.225,
2058,2313.28,81.969,18.592,28.916,2.256,
2059,2313.4,81.254,18.4865,27.832,2.287,
2060,2313.43,80.9936666666667,18.381,27.1093333333333,2.313,
2061,2313.58,80.7333333333333,18.153,26.3866666666667,2.339,
2062,2313.6,80.473,17.929,25.664,2.365,
2063,2313.73,80.25,17.705,24.9335,2.3815,
2064,2313.8,80.027,17.634,24.203,2.398,
2065,2313.88,79.5645,17.563,24.3495,2.383,
2066,2314,79.102,17.7825,24.496,2.368,
2067,2314.04,79.508,18.002,25.4283333333333,2.34766666666667,
2068,2314.19,79.914,19.365,26.3606666666667,2.32733333333333,
2069,2314.2,80.32,20.2505,27.293,2.307,
2070,2314.34,82.824,21.136,29.4005,2.2815,
2071,2314.4,85.328,21.5555,31.508,2.256,
2072,2314.49,87.1465,21.975,33.006,2.2395,
2073,2314.6,88.965,21.9045,34.504,2.223,
2074,2314.65,88.375,21.834,34.832,2.2135,
2075,2314.8,87.785,20.759,35.16,2.204,
2076,2314.95,85.6445,18.961,34.695,2.206,
2077,2315,83.504,18.0105,34.23,2.208,
2078,2315.1,82.328,17.06,33.875,2.218,
2079,2315.2,81.152,16.1535,33.52,2.228,
2080,2315.26,81.1835,15.247,33.386,2.2405,
2081,2315.4,81.215,14.486,33.252,2.253,
2082,2315.41,80.5716666666667,13.725,33.2136666666667,2.259,
2083,2315.56,79.9283333333333,13.192,33.1753333333333,2.265,
2084,2315.6,79.285,13.409,33.137,2.271,
2085,2315.71,77.1795,13.626,32.2755,2.28,
2086,2315.8,75.074,14.2215,31.414,2.289,
2087,2315.87,74.511,14.817,29.3455,2.3095,
2088,2316,73.948,15.689,27.277,2.33,
2089,2316.02,74.7386666666667,16.561,25.686,2.35033333333333,
2090,2316.17,75.5293333333333,18.306,24.095,2.37066666666667,
2091,2316.2,76.32,18.8685,22.504,2.391,
2092,2316.32,77.3455,19.431,21.346,2.407,
2093,2316.4,78.371,19.896,20.188,2.423,
2094,2316.48,78.618,20.361,20.4415,2.4145,
2095,2316.6,78.865,20.873,20.695,2.406,
2096,2316.63,78.8433333333333,21.385,21.1223333333333,2.39533333333333,
2097,2316.78,78.8216666666667,23.013,21.5496666666667,2.38466666666667,
2098,2316.8,78.8,24.121,21.977,2.374,
2099,2316.93,79.031,25.229,22.4945,2.364,
2100,2317,79.262,26.3645,23.012,2.354,
2101,2317.09,79.8985,27.5,23.152,2.3615,
2102,2317.2,80.535,28.599,23.292,2.369,
2103,2317.24,81.0533333333333,29.698,23.3053333333333,2.38533333333333,
2104,2317.39,81.5716666666667,31.725,23.3186666666667,2.40166666666667,
2105,2317.4,82.09,32.623,23.332,2.418,
2106,2317.54,82.5215,33.521,23.801,2.4305,
2107,2317.6,82.953,34.4245,24.27,2.443,
2108,2317.69,83.072,35.328,24.639,2.445,
2109,2317.8,83.191,36.321,25.008,2.447,
2110,2317.85,83.0645,37.314,25.1885,2.4465,
2111,2318,82.938,39.647,25.369,2.446,
2112,2318.15,82.967,42.692,26.214,2.435,
2113,2318.2,82.996,44.0045,27.059,2.424,
2114,2318.3,84.158,45.317,28.719,2.392,
2115,2318.4,85.32,46.0855,30.379,2.36,
2116,2318.46,87.6345,46.854,32.1835,2.3105,
2117,2318.6,89.949,46.7205,33.988,2.261,
2118,2318.61,91.9453333333333,46.587,34.2913333333333,2.246,
2119,2318.76,93.9416666666667,41.926,34.5946666666667,2.231,
2120,2318.8,95.938,38.5235,34.898,2.216,
2121,2318.91,98.143,35.121,33.156,2.2315,0.84
2122,2319,100.348,31.6925,31.414,2.247,
2123,2319.07,100.0335,28.264,28.8965,2.273,
2124,2319.2,99.719,25.379,26.379,2.299,
2125,2319.22,97.7086666666667,22.494,25.7813333333333,2.30233333333333,
2126,2319.37,95.6983333333333,19.115,25.1836666666667,2.30566666666667,
2127,2319.4,93.688,18.4745,24.586,2.309,
2128,2319.52,89.844,17.834,25.508,2.282,
2129,2319.6,86,17.9495,26.43,2.255,
2130,2319.68,83.8085,18.065,27.9805,2.216,
2131,2319.8,81.617,18.7745,29.531,2.177,
2132,2319.83,81.8943333333333,19.484,30.4046666666667,2.16,
2133,2319.98,82.1716666666667,21.591,31.2783333333333,2.143,
2134,2320,82.449,22.126,32.152,2.126,
2135,2320.13,84.652,22.661,32.818,2.1235,
2136,2320.2,86.855,22.898,33.484,2.121,
2137,2320.29,88.7675,23.135,33.6515,2.13,
2138,2320.4,90.68,23.2225,33.819,2.139,
2139,2320.44,90.6043333333333,23.31,33.7346666666667,2.14766666666667,
2140,2320.59,90.5286666666667,23.588,33.6503333333333,2.15633333333333,
2141,2320.6,90.453,24.0475,33.566,2.165,
2142,2320.74,88.1425,24.507,33.318,2.1745,
2143,2320.8,85.832,24.931,33.07,2.184,
2144,2320.9,84.131,25.355,32.925,2.1885,
2145,2321,82.43,25.631,32.78,2.193,
2146,2321.05,82.4805,25.907,32.8645,2.207,
2147,2321.2,82.531,25.959,32.949,2.221,
2148,2321.35,83.4355,25.286,33.2305,2.2385,
2149,2321.4,84.34,24.6615,33.512,2.256,
2150,2321.5,84.612,24.037,33.7435,2.2585,
2151,2321.6,84.884,23.0935,33.975,2.261,
2152,2321.66,84.393,22.15,33.845,2.252,
2153,2321.8,83.902,20.9145,33.715,2.243,
2154,2321.81,83.018,19.679,33.1276666666667,2.23333333333333,
2155,2321.96,82.134,17.447,32.5403333333333,2.22366666666667,
2156,2322,81.25,17.0535,31.953,2.214,
2157,2322.11,79.203,16.66,30.674,2.2135,
2158,2322.2,77.156,16.856,29.395,2.213,
2159,2322.27,76.123,17.052,28.7405,2.2185,
2160,2322.4,75.09,17.7,28.086,2.224,
2161,2322.42,76.7893333333333,18.348,28.8606666666667,2.21566666666667,
2162,2322.57,78.4886666666667,19.786,29.6353333333333,2.20733333333333,
2163,2322.6,80.188,19.942,30.41,2.199,
2164,2322.72,85.219,20.098,32.656,2.174,
2165,2322.8,90.25,19.8975,34.902,2.149,
2166,2322.88,94.0625,19.697,36.611,2.1345,
2167,2323,97.875,19.195,38.32,2.12,
2168,2323.03,98.797,18.693,38.923,2.116,
2169,2323.18,99.719,17.121,39.526,2.112,
2170,2323.2,100.641,16.0975,40.129,2.108,
2171,2323.33,99.6505,15.074,40.3185,2.103,
2172,2323.4,98.66,14.1,40.508,2.098,
2173,2323.49,95.33,13.126,39.6835,2.1105,
2174,2323.6,92,12.308,38.859,2.123,
2175,2323.64,89.3723333333333,11.49,37.6613333333333,2.141,
2176,2323.79,86.7446666666667,10.387,36.4636666666667,2.159,
2177,2323.8,84.117,10.402,35.266,2.177,
2178,2323.94,82.8415,10.417,33.309,2.205,
2179,2324,81.566,10.615,31.352,2.233,
2180,2324.1,82.3515,10.813,30.0355,2.2535,
2181,2324.2,83.137,11.0735,28.719,2.274,
2182,2324.25,84.424,11.334,28.1055,2.2795,
2183,2324.4,85.711,11.756,27.492,2.285,
2184,2324.55,87.17,11.977,27.7775,2.275,
2185,2324.6,88.629,12.2895,28.063,2.265,
2186,2324.71,88.791,12.602,29.098,2.244,
2187,2324.8,88.953,13.136,30.133,2.223,
2188,2324.86,88.3435,13.67,30.8535,2.2015,
2189,2325,87.734,14.4185,31.574,2.18,
2190,2325.01,88.7196666666667,15.167,31.4386666666667,2.17733333333333,
2191,2325.16,89.7053333333333,16.81,31.3033333333333,2.17466666666667,
2192,2325.2,90.691,17.454,31.168,2.172,
2193,2325.31,92.8865,18.098,31.324,2.168,
2194,2325.4,95.082,18.5105,31.48,2.164,
2195,2325.47,94.9435,18.923,32.238,2.1455,
2196,2325.6,94.805,19.073,32.996,2.127,
2197,2325.62,93.3766666666667,19.223,33.052,2.131,
2198,2325.77,91.9483333333333,18.902,33.108,2.135,
2199,2325.8,90.52,18.941,33.164,2.139,
2200,2325.92,89.347,18.98,32.4785,2.174,
2201,2326,88.174,19.359,31.793,2.209,
2202,2326.08,89.214,19.738,31.454,2.2315,
2203,2326.2,90.254,20.486,31.115,2.254,
2204,2326.23,91.4063333333333,21.234,31.4203333333333,2.25766666666667,
2205,2326.38,92.5586666666667,23.455,31.7256666666667,2.26133333333333,
2206,2326.4,93.711,24.577,32.031,2.265,
2207,2326.53,93.4495,25.699,32.6385,2.26,
2208,2326.6,93.188,26.665,33.246,2.255,
2209,2326.69,91.688,27.631,33.297,2.251,
2210,2326.8,90.188,28.572,33.348,2.247,
2211,2326.84,90.2803333333333,29.513,33.266,2.24866666666667,
2212,2326.99,90.3726666666667,31.826,33.184,2.25033333333333,
2213,2327,90.465,33.8835,33.102,2.252,
2214,2327.14,92.1915,35.941,33.5355,2.2435,
2215,2327.2,93.918,37.8215,33.969,2.235,
2216,2327.3,93.7655,39.702,34.6075,2.2195,
2217,2327.4,93.613,40.9875,35.246,2.204,
2218,2327.45,92.3535,42.273,35.297,2.204,
2219,2327.6,91.094,42.836,35.348,2.204,
2220,2327.75,89.887,38.816,34.5605,2.218,
2221,2327.8,88.68,36.179,33.773,2.232,
2222,2327.91,86.5725,33.542,32.775,2.2405,0.52
2223,2328,84.465,30.958,31.777,2.249,
2224,2328.06,82.0585,28.374,30.0215,2.2705,
2225,2328.2,79.652,26.3055,28.266,2.292,
2226,2328.21,78.8293333333333,24.237,26.7216666666667,2.32066666666667,
2227,2328.36,78.0066666666667,21.665,25.1773333333333,2.34933333333333,
2228,2328.4,77.184,20.896,23.633,2.378,
2229,2328.52,77.2895,20.127,22.1955,2.393,
2230,2328.6,77.395,19.7825,20.758,2.408,
2231,2328.67,78.7755,19.438,20.7815,2.391,
2232,2328.8,80.156,19.4865,20.805,2.374,
2233,2328.82,81.3423333333333,19.535,22.1616666666667,2.35,
2234,2328.97,82.5286666666667,20.455,23.5183333333333,2.326,
2235,2329,83.715,21.1075,24.875,2.302,
2236,2329.12,85.207,21.76,28.0315,2.2645,
2237,2329.2,86.699,22.382,31.188,2.227,
2238,2329.28,87.9005,23.004,33.5685,2.214,
2239,2329.4,89.102,23.4815,35.949,2.201,
2240,2329.43,89.5523333333333,23.959,36.4856666666667,2.20566666666667,
2241,2329.58,90.0026666666667,24.304,37.0223333333333,2.21033333333333,
2242,2329.6,90.453,24.055,37.559,2.215,
2243,2329.73,89.7595,23.806,37.589,2.214,
2244,2329.8,89.066,23.3175,37.619,2.213,
2245,2329.89,86.9275,22.829,37.5495,2.2015,
2246,2330,84.789,22.0975,37.48,2.19,
2247,2330.04,83.595,21.366,37.0493333333333,2.182,
2248,2330.19,82.401,19.351,36.6186666666667,2.174,
2249,2330.2,81.207,18.002,36.188,2.166,
2250,2330.34,81.5545,16.653,34.813,2.1615,
2251,2330.4,81.902,15.3825,33.438,2.157,
2252,2330.5,83.8045,14.112,32.2345,2.1665,
2253,2330.6,85.707,13.009,31.031,2.176,
2254,2330.65,87.539,11.906,30.869,2.1805,
2255,2330.8,89.371,10.188,30.707,2.185,
2256,2330.95,88.123,9.301,30.8595,2.173,1.48
2257,2331,86.875,9.0255,31.012,2.161,
2258,2331.11,83,8.75,30.131,2.167,
2259,2331.2,79.125,8.5755,29.25,2.173,
2260,2331.26,75.344,8.401,27.3985,2.1995,
2261,2331.4,71.563,8.284,25.547,2.226,
2262,2331.41,71.4653333333333,8.167,24.3763333333333,2.24433333333333,
2263,2331.56,71.3676666666667,8.006,23.2056666666667,2.26266666666667,
2264,2331.6,71.27,7.9445,22.035,2.281,
2265,2331.72,73.9475,7.883,21.748,2.2925,
2266,2331.8,76.625,7.8435,21.461,2.304,
2267,2331.87,80.719,7.804,22.6815,2.2885,
2268,2332,84.813,7.7905,23.902,2.273,
2269,2332.02,87.0206666666667,7.777,24.988,2.25333333333333,
2270,2332.17,89.2283333333333,7.829,26.074,2.23366666666667,
2271,2332.2,91.436,7.8615,27.16,2.214,
2272,2332.33,90.765,7.894,28.3825,2.1895,
2273,2332.4,90.094,7.9275,29.605,2.165,
2274,2332.48,88.7445,7.961,30.361,2.148,
2275,2332.6,87.395,7.9895,31.117,2.131,
2276,2332.63,86.266,8.018,31.074,2.14066666666667,
2277,2332.78,85.137,8.05,31.031,2.15033333333333,
2278,2332.8,84.008,8.005,30.988,2.16,
2279,2332.93,81.914,7.96,29.533,2.209,
2280,2333,79.82,7.893,28.078,2.258,
2281,2333.09,78.07,7.826,26.498,2.306,
2282,2333.2,76.32,7.7585,24.918,2.354,
2283,2333.24,75.195,7.691,24.6563333333333,2.37533333333333,
2284,2333.39,74.07,7.61,24.3946666666667,2.39666666666667,
2285,2333.4,72.945,7.6405,24.133,2.418,
2286,2333.54,72.095,7.671,24.205,2.4335,
2287,2333.6,71.245,7.7355,24.277,2.449,
2288,2333.7,71.933,7.8,23.4725,2.45,
2289,2333.8,72.621,7.9,22.668,2.451,
2290,2333.85,74.3595,8,21.746,2.437,
2291,2334,76.098,8.278,20.824,2.423,0.5
2292,2334.15,77.2135,8.725,20.6565,2.411,
2293,2334.2,78.329,9.041,20.489,2.399,
2294,2334.31,78.2095,9.357,20.4235,2.395,
2295,2334.4,78.09,9.784,20.358,2.391,
2296,2334.46,77.8985,10.211,20.2155,2.393,
2297,2334.6,77.707,10.7855,20.073,2.395,
2298,2334.61,77.979,11.36,20.3063333333333,2.39433333333333,
2299,2334.76,78.251,13.199,20.5396666666667,2.39366666666667,
2300,2334.8,78.523,14.5995,20.773,2.393,
2301,2334.92,79.326,16,21.8925,2.3755,
2302,2335,80.129,17.8475,23.012,2.358,
2303,2335.07,81.502,19.695,24.6975,2.3335,
2304,2335.2,82.875,21.9735,26.383,2.309,
2305,2335.22,83.6993333333333,24.252,27.4076666666667,2.29333333333333,
2306,2335.37,84.5236666666667,29.633,28.4323333333333,2.27766666666667,
2307,2335.4,85.348,31.747,29.457,2.262,
2308,2335.53,85.4905,33.861,29.668,2.2555,
2309,2335.6,85.633,35.056,29.879,2.249,
2310,2335.68,85.1565,36.251,28.9355,2.2845,
2311,2335.8,84.68,36.3905,27.992,2.32,
2312,2335.83,84.3896666666667,36.53,27.1703333333333,2.349,
2313,2335.98,84.0993333333333,34.377,26.3486666666667,2.378,
2314,2336,83.809,32.6375,25.527,2.407,
2315,2336.14,83.4885,30.898,24.2225,2.438,
2316,2336.2,83.168,29.2845,22.918,2.469,
2317,2336.29,82.5175,27.671,21.7305,2.488,
2318,2336.4,81.867,26.3555,20.543,2.507,
2319,2336.44,81.1963333333333,25.04,20.0183333333333,2.511,
2320,2336.59,80.5256666666667,23.26,19.4936666666667,2.515,
2321,2336.6,79.855,22.8355,18.969,2.519,
2322,2336.74,78.8865,22.411,18.743,2.521,
2323,2336.8,77.918,22.1835,18.517,2.523,
2324,2336.9,77.1365,21.956,18.4905,2.521,0.86
2325,2337,76.355,21.9855,18.464,2.519,
2326,2337.05,75.6735,22.015,18.3795,2.5165,
2327,2337.2,74.992,22.721,18.295,2.514,
2328,2337.35,74.363,24.548,18.5145,2.5155,
2329,2337.4,73.734,25.724,18.734,2.517,
2330,2337.51,73.3025,26.9,19.3495,2.5205,
2331,2337.6,72.871,28.1665,19.965,2.524,
2332,2337.66,72.908,29.433,20.551,2.524,
2333,2337.8,72.945,30.624,21.137,2.524,
2334,2337.81,73.341,31.815,21.26,2.51966666666667,
2335,2337.96,73.737,33.053,21.383,2.51533333333333,
2336,2338,74.133,33.2215,21.506,2.511,
2337,2338.12,74.8265,33.39,21.714,2.5025,
2338,2338.2,75.52,33.3995,21.922,2.494,
2339,2338.27,76.3735,33.409,22.5685,2.4825,
2340,2338.4,77.227,33.3655,23.215,2.471,
2341,2338.42,77.8256666666667,33.322,23.653,2.45866666666667,
2342,2338.57,78.4243333333333,33.133,24.091,2.44633333333333,
2343,2338.6,79.023,32.5555,24.529,2.434,
2344,2338.73,79.2565,31.978,24.3895,2.4205,
2345,2338.8,79.49,31.103,24.25,2.407,
2346,2338.88,79.13,30.228,23.5255,2.409,
2347,2339,78.77,29.128,22.801,2.411,
2348,2339.03,78.2346666666667,28.028,22.2396666666667,2.42033333333333,
2349,2339.18,77.6993333333333,25.537,21.6783333333333,2.42966666666667,
2350,2339.2,77.164,24.2025,21.117,2.439,
2351,2339.34,76.0665,22.868,20.242,2.46,
2352,2339.4,74.969,21.559,19.367,2.481,
2353,2339.49,73.756,20.25,18.5095,2.5025,
2354,2339.6,72.543,19.0305,17.652,2.524,
2355,2339.64,71.7876666666667,17.811,17.1286666666667,2.531,
2356,2339.79,71.0323333333333,15.7,16.6053333333333,2.538,
2357,2339.8,70.277,15.107,16.082,2.545,
2358,2339.95,69.662,14.514,15.502,2.5465,1.06
2359,2340,69.047,14.2875,14.922,2.548,
2360,2340.1,69.0175,14.061,14.633,2.549,
2361,2340.2,68.988,14.1665,14.344,2.55,
2362,2340.25,69.3395,14.272,14.386,2.551,
2363,2340.4,69.691,15.062,14.428,2.552,
2364,2340.55,70.162,16.339,14.886,2.552,
2365,2340.6,70.633,17.0805,15.344,2.552,
2366,2340.71,71.0195,17.822,16.012,2.5495,
2367,2340.8,71.406,18.5805,16.68,2.547,
2368,2340.86,71.8535,19.339,17.5375,2.5445,
2369,2341,72.301,20.059,18.395,2.542,
2370,2341.01,72.9273333333333,20.779,19.2463333333333,2.54033333333333,
2371,2341.16,73.5536666666667,22.062,20.0976666666667,2.53866666666667,
2372,2341.2,74.18,22.8935,20.949,2.537,
2373,2341.32,75.1915,23.725,22.1055,2.5255,
2374,2341.4,76.203,24.611,23.262,2.514,
2375,2341.47,76.419,25.497,23.215,2.5015,
2376,2341.6,76.635,26.28,23.168,2.489,
2377,2341.62,76.2436666666667,27.063,22.7656666666667,2.48233333333333,
2378,2341.77,75.8523333333333,27.554,22.3633333333333,2.47566666666667,
2379,2341.8,75.461,27.248,21.961,2.469,
2380,2341.93,75.3925,26.942,22.465,2.4535,
2381,2342,75.324,26.676,22.969,2.438,
2382,2342.08,76.0215,26.41,23.707,2.4235,
2383,2342.2,76.719,26.327,24.445,2.409,
2384,2342.23,77.0953333333333,26.244,24.276,2.40366666666667,
2385,2342.38,77.4716666666667,26.555,24.107,2.39833333333333,
2386,2342.4,77.848,26.4205,23.938,2.393,
2387,2342.54,77.2875,26.286,22.6215,2.393,
2388,2342.6,76.727,25.7485,21.305,2.393,
2389,2342.69,75.2715,25.211,19.9045,2.4095,
2390,2342.8,73.816,24.271,18.504,2.426,
2391,2342.84,72.7626666666667,23.331,17.646,2.44066666666667,
2392,2342.99,71.7093333333333,20.696,16.788,2.45533333333333,0.58
2393,2343,70.656,19.42,15.93,2.47,
2394,2343.15,69.779,18.144,15.141,2.4895,
2395,2343.2,68.902,17.261,14.352,2.509,
2396,2343.3,68.7025,16.378,14.125,2.52,
2397,2343.4,68.503,15.8725,13.898,2.531,
2398,2343.45,68.9505,15.367,13.9755,2.5345,
2399,2343.6,69.398,15.031,14.053,2.538,
2400,2343.76,69.951,14.993,14.1295,2.539,
2401,2343.8,70.504,14.9655,14.206,2.54,
2402,2343.91,70.7115,14.938,14.1455,2.541,
2403,2344,70.919,14.9925,14.085,2.542,
2404,2344.06,70.9315,15.047,14.046,2.541,
2405,2344.2,70.944,15.234,14.007,2.54,
2406,2344.21,71.0433333333333,15.421,14.191,2.53833333333333,
2407,2344.36,71.1426666666667,16.025,14.375,2.53666666666667,
2408,2344.4,71.242,16.213,14.559,2.535,
2409,2344.52,71.4685,16.401,15.002,2.5315,
2410,2344.6,71.695,16.4495,15.445,2.528,
2411,2344.67,71.711,16.498,15.74,2.5255,
2412,2344.8,71.727,16.388,16.035,2.523,
2413,2344.82,71.5093333333333,16.278,15.905,2.52433333333333,
2414,2344.97,71.2916666666667,15.665,15.775,2.52566666666667,
2415,2345,71.074,15.292,15.645,2.527,
2416,2345.13,70.7925,14.919,15.256,2.532,
2417,2345.2,70.511,14.605,14.867,2.537,
2418,2345.28,70.6205,14.291,14.856,2.541,
2419,2345.4,70.73,14.093,14.845,2.545,
2420,2345.43,70.984,13.895,15.0736666666667,2.54766666666667,
2421,2345.58,71.238,13.88,15.3023333333333,2.55033333333333,
2422,2345.6,71.492,14.025,15.531,2.553,
2423,2345.74,71.7355,14.17,15.834,2.5555,
2424,2345.8,71.979,14.3095,16.137,2.558,
2425,2345.89,71.9015,14.449,16.2465,2.556,
2426,2346,71.824,14.574,16.356,2.554,0.6
2427,2346.04,71.6286666666667,14.699,16.3023333333333,2.55333333333333,
2428,2346.19,71.4333333333333,14.937,16.2486666666667,2.55266666666667,
2429,2346.2,71.238,15.0555,16.195,2.552,
2430,2346.35,70.9415,15.174,16.0055,2.555,
2431,2346.4,70.645,15.2405,15.816,2.558,
2432,2346.5,70.4085,15.307,15.611,2.5605,
2433,2346.6,70.172,15.3185,15.406,2.563,
2434,2346.65,69.9965,15.33,15.246,2.5635,
2435,2346.8,69.821,15.25,15.086,2.564,
2436,2346.96,69.6135,15.23,15.0935,2.563,
2437,2347,69.406,15.265,15.101,2.562,
2438,2347.11,69.1935,15.3,15.1165,2.5625,
2439,2347.2,68.981,15.353,15.132,2.563,
2440,2347.26,68.922,15.406,14.8865,2.565,
2441,2347.4,68.863,15.471,14.641,2.567,
2442,2347.41,68.7876666666667,15.536,14.3936666666667,2.56833333333333,
2443,2347.57,68.7123333333333,15.805,14.1463333333333,2.56966666666667,
2444,2347.6,68.637,16.134,13.899,2.571,
2445,2347.72,68.6175,16.463,13.9045,2.5715,
2446,2347.8,68.598,16.8835,13.91,2.572,
2447,2347.87,69.434,17.304,14.295,2.5655,
2448,2348,70.27,17.784,14.68,2.559,
2449,2348.02,71.2503333333333,18.264,15.0796666666667,2.54666666666667,
2450,2348.17,72.2306666666667,19.356,15.4793333333333,2.53433333333333,
2451,2348.2,73.211,20.079,15.879,2.522,
2452,2348.33,73.4375,20.802,16.967,2.497,
2453,2348.4,73.664,21.4925,18.055,2.472,
2454,2348.48,73.0995,22.183,19.801,2.4495,
2455,2348.6,72.535,22.6995,21.547,2.427,
2456,2348.63,72.5156666666667,23.216,22.1913333333333,2.429,
2457,2348.78,72.4963333333333,23.455,22.8356666666667,2.431,
2458,2348.8,72.477,23.211,23.48,2.433,
2459,2348.94,72.6605,22.967,22.498,2.467,0.32
2460,2349,72.844,22.723,21.516,2.501,
2461,2349.09,72.139,22.479,20.4805,2.5165,
2462,2349.2,71.434,22.136,19.445,2.532,
2463,2349.24,70.5783333333333,21.793,19.1196666666667,2.533,
2464,2349.39,69.7226666666667,20.555,18.7943333333333,2.534,
2465,2349.4,68.867,19.166,18.469,2.535,
2466,2349.55,68.3985,17.777,17.754,2.538,
2467,2349.6,67.93,16.343,17.039,2.541,
2468,2349.7,68.3145,14.909,16.051,2.544,
2469,2349.8,68.699,13.65,15.063,2.547,
2470,2349.85,68.9425,12.391,14.7345,2.543,
2471,2350,69.186,10.627,14.406,2.539,
2472,2350.16,68.722,10.347,15.078,2.525,
2473,2350.2,68.258,10.464,15.75,2.511,
2474,2350.31,68.467,10.581,15.8475,2.4935,
2475,2350.4,68.676,10.937,15.945,2.476,
2476,2350.46,69.961,11.293,15.2205,2.47,
2477,2350.6,71.246,11.922,14.496,2.464,
2478,2350.61,71.9933333333333,12.551,14.3656666666667,2.47566666666667,
2479,2350.77,72.7406666666667,14.968,14.2353333333333,2.48733333333333,
2480,2350.8,73.488,16.43,14.105,2.499,
2481,2350.92,73.625,17.892,14.9175,2.5135,
2482,2351,73.762,19.182,15.73,2.528,
2483,2351.07,73.4785,20.472,16.75,2.5325,
2484,2351.2,73.195,21.3285,17.77,2.537,
2485,2351.22,73.1336666666667,22.185,18.0753333333333,2.53433333333333,
2486,2351.38,73.0723333333333,22.146,18.3806666666667,2.53166666666667,
2487,2351.4,73.011,21.4095,18.686,2.529,
2488,2351.53,72.937,20.673,18.601,2.528,
2489,2351.6,72.863,19.8425,18.516,2.527,
2490,2351.68,72.3965,19.012,18.345,2.531,
2491,2351.8,71.93,18.294,18.174,2.535,
2492,2351.83,71.745,17.576,18.0846666666667,2.536,
2493,2351.98,71.56,16.748,17.9953333333333,2.537,0.31
2494,2352,71.375,16.5275,17.906,2.538,
2495,2352.14,71.7285,16.307,17.7715,2.5325,
2496,2352.2,72.082,16.0595,17.637,2.527,
2497,2352.29,72.6015,15.812,17.547,2.52,
2498,2352.4,73.121,15.541,17.457,2.513,
2499,2352.44,73.372,15.27,17.5676666666667,2.51166666666667,
2500,2352.59,73.623,14.741,17.6783333333333,2.51033333333333,
2501,2352.6,73.874,14.668,17.789,2.509,
2502,2352.75,74.0005,14.595,18.3065,2.5075,
2503,2352.8,74.127,14.603,18.824,2.506,
2504,2352.9,74.156,14.611,19.289,2.503,
2505,2353,74.185,14.671,19.754,2.5,
2506,2353.05,74.1105,14.731,19.875,2.499,
2507,2353.2,74.036,14.898,19.996,2.498,
2508,2353.36,74.0115,14.996,19.8045,2.5,
2509,2353.4,73.987,14.971,19.613,2.502,
2510,2353.51,74.081,14.946,19.447,2.506,
2511,2353.6,74.175,14.8585,19.281,2.51,
2512,2353.66,74.021,14.771,19.1615,2.515,
2513,2353.8,73.867,14.6485,19.042,2.52,
2514,2353.81,73.4413333333333,14.526,18.8953333333333,2.52033333333333,
2515,2353.97,73.0156666666667,14.485,18.7486666666667,2.52066666666667,
2516,2354,72.59,14.7345,18.602,2.521,
2517,2354.12,72.041,14.984,18.3945,2.518,
2518,2354.2,71.492,15.48,18.187,2.515,
2519,2354.27,71.8865,15.976,18.248,2.5165,
2520,2354.4,72.281,16.7095,18.309,2.518,
2521,2354.42,73.3293333333333,17.443,18.4603333333333,2.51966666666667,
2522,2354.58,74.3776666666667,19.375,18.6116666666667,2.52133333333333,
2523,2354.6,75.426,20.1565,18.763,2.523,
2524,2354.73,77.092,20.938,18.859,2.5125,
2525,2354.8,78.758,21.3935,18.955,2.502,
2526,2354.88,79.3725,21.849,19.3,2.484,
2527,2355,79.987,21.9325,19.645,2.466,0.34
2528,2355.03,79.4783333333333,22.016,20.2436666666667,2.45,
2529,2355.19,78.9696666666667,21.348,20.8423333333333,2.434,
2530,2355.2,78.461,20.846,21.441,2.418,
2531,2355.34,76.8185,20.344,22.5135,2.395,
2532,2355.4,75.176,19.906,23.586,2.372,
2533,2355.49,73.6075,19.468,24.049,2.38,
2534,2355.6,72.039,19.096,24.512,2.388,
2535,2355.64,71.172,18.724,24.0926666666667,2.39933333333333,
2536,2355.79,70.305,18.06,23.6733333333333,2.41066666666667,
2537,2355.8,69.438,16.9895,23.254,2.422,
2538,2355.95,69.2795,15.919,22.9825,2.402,
2539,2356,69.121,14.57,22.711,2.382,
2540,2356.1,70.295,13.221,22.3245,2.3705,
2541,2356.2,71.469,12.017,21.938,2.359,
2542,2356.25,72.164,10.813,20.141,2.384,
2543,2356.4,72.859,9.426,18.344,2.409,
2544,2356.56,72.655,9.361,17.513,2.423,
2545,2356.6,72.451,9.3825,16.682,2.437,
